dataset	method	method_label	question_id	answer_recall	contain_accuracy	legacy_exact_match	legacy_precision	legacy_recall	legacy_f1	llm_accuracy_score	llm_completeness_score	llm_conciseness_score	llm_total_score	evidence_observed	num_evidence_chunks	silver_scored	silver_hit_at_5	silver_recall_at_5	evidence_mrr	first_hit_rank	target_unit_scored	target_unit_recall_at_5	claim_scored	claim_coverage_at_5	duplicate_evidence_ratio	miss_rate	latency_seconds	llm_calls	search_calls	read_calls	tool_calls	embedding_calls	rerank_calls	input_tokens	output_tokens	total_tokens	cue_topb
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	9bf04b462ead9ce5853e52472977f914	0.46	0.0	0.0	0.2987012987012987	0.46	0.3622047244094489	4.0	2.0	3.0	9.0	1	9	1	1.0	0.6666666666666666	0.5	2.0	1	0.875	1	0.6666666666666666	0.5555555555555556	0.0	53.21407961845398	2.0	3.0	9.0	12.0	0.0	0.0	6347.0	260.0	6607.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	2797a97438d21c926740dab950260d21	0.5079365079365079	0.0	0.0	0.36363636363636365	0.5079365079365079	0.423841059602649	4.0	2.0	2.0	8.0	1	9	1	1.0	0.25	0.3333333333333333	3.0	1	0.5	1	0.5	0.4444444444444444	0.0	51.52900767326355	2.0	3.0	9.0	12.0	0.0	0.0	6362.0	259.0	6621.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	ab26dfa580a4c8e1dac67572aa70b51f	0.6538461538461539	0.0	0.0	0.25757575757575757	0.6538461538461539	0.3695652173913043	3.0	1.0	2.0	6.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.6666666666666667	1.0	55.56069612503052	2.0	3.0	9.0	12.0	0.0	0.0	5929.0	237.0	6166.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	0a96390a122884c2379eaffb1f6fd0b3	0.5681818181818182	0.0	0.0	0.32894736842105265	0.5681818181818182	0.41666666666666674	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.11111111111111116	0.0	57.31722021102905	2.0	3.0	9.0	12.0	0.0	0.0	6185.0	266.0	6451.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	bd0ac922dc9f8d9c32cb4e9cf61d1e35	0.5576923076923077	0.0	0.0	0.3918918918918919	0.5576923076923077	0.46031746031746035	4.0	2.0	2.0	8.0	1	9	1	1.0	1.0	1.0	1.0	1	0.14285714285714285	1	0.0	0.4444444444444444	0.0	50.24814820289612	2.0	3.0	9.0	12.0	0.0	0.0	6527.0	260.0	6787.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	abf6b5f0d4bdd56de7b11e81b57f7c1b	0.8421052631578947	0.0	0.0	0.38095238095238093	0.8421052631578947	0.5245901639344263	2.0	1.0	3.0	6.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	52.20260453224182	2.0	3.0	9.0	12.0	0.0	0.0	5876.0	207.0	6083.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	bc3bffc6d5225554ca182514ca4520d1	0.27906976744186046	0.0	0.0	0.6666666666666666	0.27906976744186046	0.3934426229508197	3.0	2.0	1.0	6.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.6666666666666667	0.0	53.19636535644531	2.0	3.0	9.0	12.0	0.0	0.0	5788.0	142.0	5930.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	a830a66a57714749de4311706862432e	0.6666666666666666	0.0	0.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	4.0	2.0	3.0	9.0	1	9	1	1.0	1.0	1.0	1.0	1	0.4444444444444444	1	0.5	0.4444444444444444	0.0	53.574267864227295	2.0	3.0	9.0	12.0	0.0	0.0	6773.0	219.0	6992.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	5957d8b3617fbd23117f64a55bddc2cb	0.5217391304347826	0.0	0.0	0.36923076923076925	0.5217391304347826	0.4324324324324324	4.0	2.0	3.0	8.0	1	9	1	1.0	1.0	1.0	1.0	1	0.3333333333333333	1	0.5	0.4444444444444444	0.0	51.9071683883667	2.0	3.0	9.0	12.0	0.0	0.0	5838.0	261.0	6099.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	1a9695f9fa91d67828f1659e1070f7af	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	1	9	0					1	0.0	1	0.0	0.2222222222222222		48.41399121284485	2.0	3.0	9.0	12.0	0.0	0.0	5602.0	168.0	5770.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	ea9eeccfee7e476c560e306e939d8097	0.7884615384615384	0.0	0.0	0.37962962962962965	0.7884615384615384	0.5125000000000001	4.0	3.0	0.0	7.0	1	6	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.5	0.0	29.226118803024292	2.0	2.0	6.0	8.0	0.0	0.0	3776.0	265.0	4041.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	b6b3da10ea2e611420b260d714083f8a	0.5652173913043478	0.0	0.0	0.4406779661016949	0.5652173913043478	0.4952380952380952	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.5555555555555556	0.0	46.76402807235718	2.0	3.0	9.0	12.0	0.0	0.0	7490.0	223.0	7713.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	50ffbe08c4279270cc9278eaab61b3b0	0.6785714285714286	0.0	0.0	0.5277777777777778	0.6785714285714286	0.5937499999999999	4.0	3.0	3.0	9.0	1	9	1	1.0	0.2857142857142857	1.0	1.0	1	0.625	1	0.5	0.33333333333333337	0.0	40.51899766921997	2.0	3.0	9.0	12.0	0.0	0.0	4433.0	218.0	4651.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	221e549b9c705b2d8119902551a500c3	0.5818181818181818	0.0	0.0	0.34408602150537637	0.5818181818181818	0.43243243243243246	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.2222222222222222	0.0	42.6136200428009	2.0	3.0	9.0	12.0	0.0	0.0	5678.0	297.0	5975.0	8
mixv0	signpost.no_horizontal_cues	Signpost topb8 no-horizontal	c8bd7bdefea3bdebfa2c40a0432cf7b8	0.6428571428571429	0.0	0.0	0.48214285714285715	0.6428571428571429	0.5510204081632654	4.0	2.5	2.5	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.5555555555555556	0.0	49.07067251205444	2.0	3.0	9.0	12.0	0.0	0.0	5682.0	278.0	5960.0	8
legal_q100	signpost.full	Signpost topb8	a700bf1461761d1d03e5246b4c5ded94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	239.19433283805847	2.0	3.0	9.0	12.0	0.0	0.0	3316.0	126.0	3442.0	8
legal_q100	signpost.full	Signpost topb8	ed7792f634bfc767214d13c6c8e54f76	0.72	0.0	0.0	0.6206896551724138	0.72	0.6666666666666666	0.0	0.0	3.0	0.0	1	9	0					1	0.0	1	0.0	0.4444444444444444		192.90260314941406	2.0	3.0	9.0	12.0	0.0	0.0	3482.0	175.0	3657.0	8
legal_q100	signpost.full	Signpost topb8	38bda83dcdb1d89b0a03e06fb5d1c381	0.6521739130434783	0.0	0.0	0.29411764705882354	0.6521739130434783	0.4054054054054054	0.0	0.0	2.0	0.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.4444444444444444	1.0	242.41467118263245	2.0	3.0	9.0	12.0	0.0	0.0	3483.0	189.0	3672.0	8
legal_q100	signpost.full	Signpost topb8	e6445e7075559ec172a77fa5efd933f8	0.6341463414634146	0.0	0.0	0.32098765432098764	0.6341463414634146	0.42622950819672134	4.0	2.0	3.0	9.0	1	9	0					1	0.0	1	0.0	0.2222222222222222		216.70380425453186	2.0	3.0	9.0	12.0	0.0	0.0	4611.0	229.0	4840.0	8
legal_q100	signpost.full	Signpost topb8	abd4237c98fcdc03f361a9de792033c6	0.8157894736842105	0.0	0.0	0.4305555555555556	0.8157894736842105	0.5636363636363637	4.0	2.0	3.0	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	205.33404755592346	2.0	3.0	9.0	12.0	0.0	0.0	4305.0	230.0	4535.0	8
legal_q100	signpost.full	Signpost topb8	38969fdd7338018f2a9260f8369324ad	0.3888888888888889	0.0	0.0	0.19444444444444445	0.3888888888888889	0.25925925925925924	0.0	0.0	2.0	0.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.11111111111111116	1.0	190.99054670333862	2.0	3.0	9.0	12.0	0.0	0.0	2606.0	172.0	2778.0	8
legal_q100	signpost.full	Signpost topb8	a25ae25adb714a688d9c630a0dd90ba8	0.7142857142857143	0.0	0.0	0.35714285714285715	0.7142857142857143	0.4761904761904762	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.2222222222222222	0.0	226.85350918769836	2.0	3.0	9.0	12.0	0.0	0.0	5444.0	306.0	5750.0	8
legal_q100	signpost.full	Signpost topb8	007918480bc8decd141dce4e63078f1f	0.5833333333333334	0.0	0.0	0.3442622950819672	0.5833333333333334	0.43298969072164945	1.0	1.0	3.0	5.0	1	9	0					1	0.0	1	0.0	0.11111111111111116		214.65451288223267	2.0	3.0	9.0	12.0	0.0	0.0	3201.0	223.0	3424.0	8
legal_q100	signpost.full	Signpost topb8	5cad90690478d0905570944c22bdae0c	0.42592592592592593	0.0	0.0	0.40350877192982454	0.42592592592592593	0.4144144144144144	3.0	1.0	3.0	7.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.2222222222222222	0.0	192.93901538848877	2.0	3.0	9.0	12.0	0.0	0.0	2168.0	228.0	2396.0	8
legal_q100	signpost.full	Signpost topb8	af81ba9fbb055a30bc6ad9bca6313031	0.6428571428571429	0.0	0.0	0.24770642201834864	0.6428571428571429	0.35761589403973515	4.0	3.0	2.0	9.0	1	9	1	1.0	1.0	0.25	4.0	1	1.0	1	1.0	0.33333333333333337	0.0	241.9004499912262	2.0	3.0	9.0	12.0	0.0	0.0	4440.0	315.0	4755.0	8
legal_q100	signpost.full	Signpost topb8	8d6f227c4177ca0e9505509ad0573cbd	1.0	0.0	0.0	0.6097560975609756	1.0	0.7575757575757575	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	0.25	4.0	1	1.0	1	1.0	0.11111111111111116	0.0	243.7764482498169	2.0	3.0	9.0	12.0	0.0	0.0	3265.0	187.0	3452.0	8
legal_q100	signpost.full	Signpost topb8	fc1060e805328255a13b5473068d5454	0.2777777777777778	0.0	0.0	0.17857142857142858	0.2777777777777778	0.21739130434782608	0.0	0.0	3.0	0.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	243.97143268585205	2.0	3.0	9.0	12.0	0.0	0.0	3383.0	225.0	3608.0	8
legal_q100	signpost.full	Signpost topb8	4fcf2b9b30e2d21aa5a49854baa178d6	0.65625	0.0	0.0	0.5	0.65625	0.5675675675675675	3.0	2.0	3.0	8.0	1	9	1	1.0	0.3333333333333333	1.0	1.0	1	0.5	1	0.0	0.0	0.0	222.99164605140686	2.0	3.0	9.0	12.0	0.0	0.0	3181.0	238.0	3419.0	8
legal_q100	signpost.full	Signpost topb8	8bede1141668eaa8f5d7617d75026a30	0.30303030303030304	0.0	0.0	0.2702702702702703	0.30303030303030304	0.2857142857142857	3.0	2.0	3.0	8.0	1	9	1	1.0	0.5	0.2	5.0	1	1.0	1	1.0	0.11111111111111116	0.0	203.67437720298767	2.0	3.0	9.0	12.0	0.0	0.0	4144.0	168.0	4312.0	8
legal_q100	signpost.full	Signpost topb8	d6acfaed684310f85dce3b4c3aafa0da	0.5588235294117647	0.0	0.0	0.2676056338028169	0.5588235294117647	0.36190476190476184	1.0	0.0	1.0	2.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	198.42603945732117	2.0	3.0	9.0	12.0	0.0	0.0	3549.0	279.0	3828.0	8
legal_q100	signpost.full	Signpost topb8	76f2fa18705dd4b8d5e2ab4de39b1e0a	0.7333333333333333	0.0	0.0	0.205607476635514	0.7333333333333333	0.32116788321167883	3.0	3.0	2.0	8.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	225.74129700660706	2.0	3.0	9.0	12.0	0.0	0.0	4303.0	273.0	4576.0	8
legal_q100	signpost.full	Signpost topb8	70c83d1027af62eed1671e451e71d238	0.6451612903225806	0.0	0.0	0.21739130434782608	0.6451612903225806	0.3252032520325203	4.0	2.0	2.0	8.0	1	9	1	0.0	0.0	0.14285714285714285	7.0	1	0.0	1	0.0	0.2222222222222222	1.0	227.76144695281982	2.0	3.0	9.0	12.0	0.0	0.0	2915.0	251.0	3166.0	8
legal_q100	signpost.full	Signpost topb8	17444bc34502b00a3fbc43884869fd34	0.4444444444444444	0.0	0.0	0.17777777777777778	0.4444444444444444	0.25396825396825395	4.0	3.0	2.0	9.0	1	9	0					1	0.0	1	0.0	0.11111111111111116		203.61099815368652	2.0	3.0	9.0	12.0	0.0	0.0	4027.0	212.0	4239.0	8
legal_q100	signpost.full	Signpost topb8	73b5e052ed8495de54c49bff4e7cf0c2	0.47368421052631576	0.0	0.0	0.2465753424657534	0.47368421052631576	0.3243243243243243	1.0	0.0	1.0	2.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.33333333333333337	1.0	203.62516045570374	2.0	3.0	9.0	12.0	0.0	0.0	3643.0	248.0	3891.0	8
legal_q100	signpost.full	Signpost topb8	ee7f1da08138e7c73455a52e49b3b875	0.7272727272727273	0.0	0.0	0.07207207207207207	0.7272727272727273	0.13114754098360656	4.0	3.0	2.0	9.0	1	9	1	1.0	0.5	0.5	2.0	1	0.6666666666666666	1	0.0	0.11111111111111116	0.0	253.7496213912964	2.0	3.0	9.0	12.0	0.0	0.0	2360.0	554.0	2914.0	8
legal_q100	signpost.full	Signpost topb8	248014aff9867552271700ec376a79b9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	223.20041918754578	2.0	3.0	9.0	12.0	0.0	0.0	1612.0	119.0	1731.0	8
legal_q100	signpost.full	Signpost topb8	db612ed5eed4fd3d927852f5101962dd	0.6756756756756757	0.0	0.0	0.3472222222222222	0.6756756756756757	0.45871559633027525	0.0	2.0	2.0	4.0	1	9	0					1	0.0	1	0.0	0.4444444444444444		202.1092574596405	2.0	3.0	9.0	12.0	0.0	0.0	4846.0	264.0	5110.0	8
legal_q100	signpost.full	Signpost topb8	52d481f8491ad73b15974de09546ba32	0.46153846153846156	0.0	0.0	0.20224719101123595	0.46153846153846156	0.28125	0.0	0.0	2.0	2.0	1	9	1	1.0	0.6666666666666666	0.3333333333333333	3.0	1	0.16666666666666666	1	0.3333333333333333	0.33333333333333337	0.0	256.69882917404175	2.0	3.0	9.0	12.0	0.0	0.0	2486.0	283.0	2769.0	8
legal_q100	signpost.full	Signpost topb8	d0eeac74ce8ba80497b378909197f46f	0.9411764705882353	0.0	0.0	0.6956521739130435	0.9411764705882353	0.7999999999999999	4.0	3.0	3.0	10.0	1	9	1	1.0	1.0	0.5	2.0	1	1.0	1	1.0	0.2222222222222222	0.0	201.76049876213074	2.0	3.0	9.0	12.0	0.0	0.0	3086.0	201.0	3287.0	8
legal_q100	signpost.full	Signpost topb8	8126508cbd1ec2e2aabf7fdfdeaaa59b	0.43137254901960786	0.0	0.0	0.3142857142857143	0.43137254901960786	0.3636363636363637	3.0	2.0	2.0	7.0	1	9	1	0.0	0.0	0.14285714285714285	7.0	1	0.0	1	0.0	0.4444444444444444	1.0	201.2872929573059	2.0	3.0	9.0	12.0	0.0	0.0	2744.0	230.0	2974.0	8
legal_q100	signpost.full	Signpost topb8	874e9ffe2badad3f09cd0c8363f386b9	0.6666666666666666	0.0	0.0	0.4	0.6666666666666666	0.5	3.0	2.0	2.0	7.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.11111111111111116	0.0	240.38055896759033	2.0	3.0	9.0	12.0	0.0	0.0	4407.0	223.0	4630.0	8
legal_q100	signpost.full	Signpost topb8	4bf84b4000055414733e5d51d6988093	0.45098039215686275	0.0	0.0	0.39655172413793105	0.45098039215686275	0.4220183486238533	1.0	1.0	3.0	5.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	195.7907693386078	2.0	3.0	9.0	12.0	0.0	0.0	3301.0	214.0	3515.0	8
legal_q100	signpost.full	Signpost topb8	0a1e3e47ccea743d5758507b138a8e42	0.5714285714285714	0.0	0.0	0.4	0.5714285714285714	0.47058823529411764	4.0	2.0	3.0	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.11111111111111116	0.0	205.7835295200348	2.0	3.0	9.0	12.0	0.0	0.0	2048.0	229.0	2277.0	8
legal_q100	signpost.full	Signpost topb8	cf3b7c75fd06f0d620390f00e45707b6	0.35294117647058826	0.0	0.0	0.13043478260869565	0.35294117647058826	0.1904761904761905	0.0	1.0	3.0	4.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	196.663743019104	2.0	3.0	9.0	12.0	0.0	0.0	3527.0	264.0	3791.0	8
legal_q100	signpost.full	Signpost topb8	e1060930d473beec467166344a052393	0.7333333333333333	0.0	0.0	0.24444444444444444	0.7333333333333333	0.36666666666666664	4.0	3.0	1.0	8.0	1	9	1	1.0	1.0	0.5	2.0	1	0.7777777777777778	1	0.6666666666666666	0.2222222222222222	0.0	248.2389726638794	2.0	3.0	9.0	12.0	0.0	0.0	3073.0	369.0	3442.0	8
legal_q100	signpost.full	Signpost topb8	9c06c8c7d5d5fb0b002d7685354b5f1c	0.1864406779661017	0.0	0.0	0.1774193548387097	0.1864406779661017	0.18181818181818182	2.0	1.0	3.0	6.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	242.65646839141846	2.0	3.0	9.0	12.0	0.0	0.0	2894.0	196.0	3090.0	8
legal_q100	signpost.full	Signpost topb8	1fee91fcfbf7b2d6cdb8013244851581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	195.90041279792786	2.0	3.0	9.0	12.0	0.0	0.0	4120.0	169.0	4289.0	8
legal_q100	signpost.full	Signpost topb8	f6513d0c52db916c4d6337b85ff7a830	0.6071428571428571	0.0	0.0	0.19101123595505617	0.6071428571428571	0.29059829059829057	2.0	0.0	0.0	2.0	1	9	1	1.0	0.5	0.3333333333333333	3.0	1	0.25	1	0.0	0.2222222222222222	0.0	243.79931712150574	2.0	3.0	9.0	12.0	0.0	0.0	3888.0	242.0	4130.0	8
legal_q100	signpost.full	Signpost topb8	954c80ba35697fd0d0fa85bac0107230	0.37209302325581395	0.0	0.0	0.35555555555555557	0.37209302325581395	0.36363636363636365	2.0	0.0	3.0	2.0	1	9	0					1	0.0	1	0.0	0.0		228.8977494239807	2.0	3.0	9.0	12.0	0.0	0.0	2883.0	212.0	3095.0	8
legal_q100	signpost.full	Signpost topb8	8415acd80131848b71cc24649d969995	0.7297297297297297	0.0	0.0	0.7297297297297297	0.7297297297297297	0.7297297297297297	4.0	3.0	3.0	10.0	1	9	0					1	0.0	1	0.0	0.11111111111111116		191.2595613002777	2.0	3.0	9.0	12.0	0.0	0.0	4085.0	195.0	4280.0	8
legal_q100	signpost.full	Signpost topb8	922eac500a8bccef159a01ad793d9718	0.358974358974359	0.0	0.0	0.4	0.358974358974359	0.37837837837837845	3.0	2.0	2.0	7.0	1	9	0					1	0.0	1	0.0	0.11111111111111116		217.0350992679596	2.0	3.0	9.0	12.0	0.0	0.0	3159.0	228.0	3387.0	8
legal_q100	signpost.full	Signpost topb8	6127221f8052ca9cb6215d46a77eecc2	0.6	0.0	0.0	0.30612244897959184	0.6	0.40540540540540543	2.0	3.0	1.0	6.0	1	9	1	1.0	1.0	0.2	5.0	1	1.0	1	1.0	0.11111111111111116	0.0	201.82089829444885	2.0	3.0	9.0	12.0	0.0	0.0	4935.0	203.0	5138.0	8
legal_q100	signpost.full	Signpost topb8	bb08a5f8989698cd921bed7f74dacc09	0.5609756097560976	0.0	0.0	0.23711340206185566	0.5609756097560976	0.3333333333333333	2.0	2.0	2.0	6.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.33333333333333337	1.0	205.33338689804077	2.0	3.0	9.0	12.0	0.0	0.0	3739.0	251.0	3990.0	8
legal_q100	signpost.full	Signpost topb8	8c7f369711c4294c33c549f6d7372d07	0.5106382978723404	0.0	0.0	0.3333333333333333	0.5106382978723404	0.403361344537815	1.0	1.0	2.0	4.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.2222222222222222	0.0	192.8213415145874	2.0	3.0	9.0	12.0	0.0	0.0	2954.0	228.0	3182.0	8
legal_q100	signpost.full	Signpost topb8	dcc7a264a865766acad1f89f6557de23	0.7333333333333333	0.0	0.0	0.3728813559322034	0.7333333333333333	0.49438202247191015	4.0	2.0	2.0	8.0	1	9	1	1.0	1.0	1.0	1.0	1	0.8333333333333334	1	0.0	0.4444444444444444	0.0	226.2141728401184	2.0	3.0	9.0	12.0	0.0	0.0	3827.0	217.0	4044.0	8
legal_q100	signpost.full	Signpost topb8	d0abfae1628e28679e6e14f2a4607f87	0.7647058823529411	0.0	0.0	0.25	0.7647058823529411	0.37681159420289856	4.0	3.0	1.0	8.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.33333333333333337	1.0	250.75998187065125	2.0	3.0	9.0	12.0	0.0	0.0	3913.0	249.0	4162.0	8
legal_q100	signpost.full	Signpost topb8	f9aad51e2329b5f5033f8a6775b7c2ac	0.4666666666666667	0.0	0.0	0.14	0.4666666666666667	0.2153846153846154	3.0	2.0	1.0	6.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	217.87330603599548	2.0	3.0	9.0	12.0	0.0	0.0	3041.0	204.0	3245.0	8
legal_q100	signpost.full	Signpost topb8	3e232825f9ab2cccad7ae1732b414731	0.7	0.0	0.0	0.2079207920792079	0.7	0.3206106870229008	4.0	3.0	2.0	9.0	1	9	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.2222222222222222	1.0	243.66096019744873	2.0	3.0	9.0	12.0	0.0	0.0	2521.0	266.0	2787.0	8
legal_q100	signpost.full	Signpost topb8	713e1fb192b42270fa5912643828500b	0.3953488372093023	0.0	0.0	0.4857142857142857	0.3953488372093023	0.43589743589743585	2.0	1.0	1.0	2.0	1	9	0					1	0.0	1	0.0	0.4444444444444444		202.1565773487091	2.0	3.0	9.0	12.0	0.0	0.0	5638.0	180.0	5818.0	8
legal_q100	signpost.full	Signpost topb8	990a581d4ba0810ffbdf357faf4d2f05	0.41935483870967744	0.0	0.0	0.38235294117647056	0.41935483870967744	0.39999999999999997	0.0	0.0	3.0	0.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	197.80819034576416	2.0	3.0	9.0	12.0	0.0	0.0	3195.0	254.0	3449.0	8
legal_q100	signpost.full	Signpost topb8	eb2f96314dcd6b5a36c9b0bb8e4c6f4f	0.2857142857142857	0.0	0.0	0.2631578947368421	0.2857142857142857	0.273972602739726	0.0	2.0	3.0	2.0	1	9	1	1.0	0.5	0.3333333333333333	3.0	1	0.5	1	0.0	0.33333333333333337	0.0	198.07986521720886	2.0	3.0	9.0	12.0	0.0	0.0	3872.0	165.0	4037.0	8
legal_q100	signpost.full	Signpost topb8	5d80b5291387a561497f685f21c811fa	0.4166666666666667	0.0	0.0	0.30303030303030304	0.4166666666666667	0.3508771929824562	1.0	0.0	1.0	2.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.11111111111111116	1.0	207.21443223953247	2.0	3.0	9.0	12.0	0.0	0.0	3668.0	203.0	3871.0	8
legal_q100	signpost.full	Signpost topb8	7dccae640e1ecd6b5b6aff53eff81e05	0.4864864864864865	0.0	0.0	0.32727272727272727	0.4864864864864865	0.391304347826087	0.0	2.0	1.0	3.0	1	9	0					1	0.0	1	0.0	0.4444444444444444		212.83367609977722	2.0	3.0	9.0	12.0	0.0	0.0	4187.0	220.0	4407.0	8
legal_q100	signpost.full	Signpost topb8	3dfae734d7cc4775bf6bd3d02497b3bf	0.5555555555555556	0.0	0.0	0.1834862385321101	0.5555555555555556	0.27586206896551724	2.0	1.0	3.0	6.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.2222222222222222	0.0	227.75645327568054	2.0	3.0	9.0	12.0	0.0	0.0	3952.0	307.0	4259.0	8
legal_q100	signpost.full	Signpost topb8	a1e8a06abf3aa2ae4c97625cc4e2ed43	0.38095238095238093	0.0	0.0	0.43243243243243246	0.38095238095238093	0.4050632911392405	1.0	0.0	1.0	1.0	1	9	1	1.0	1.0	0.2	5.0	1	1.0	1	1.0	0.2222222222222222	0.0	221.69099402427673	2.0	3.0	9.0	12.0	0.0	0.0	3732.0	218.0	3950.0	8
legal_q100	signpost.full	Signpost topb8	5a271803da9064ca59ccf5fd20c91e98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.11111111111111116	1.0	223.04919576644897	2.0	3.0	9.0	12.0	0.0	0.0	3565.0	121.0	3686.0	8
legal_q100	signpost.full	Signpost topb8	cf17617eca489690f1508beb12ccdbce	0.4339622641509434	0.0	0.0	0.3484848484848485	0.4339622641509434	0.38655462184873957	3.0	2.0	3.0	6.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.33333333333333337	1.0	226.95731163024902	2.0	3.0	9.0	12.0	0.0	0.0	2808.0	246.0	3054.0	8
legal_q100	signpost.full	Signpost topb8	8f236b8f71d5a3e8730920705fba5dfb	0.6888888888888889	0.0	0.0	0.28440366972477066	0.6888888888888889	0.40259740259740256	4.0	2.5	2.5	9.0	1	9	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	236.08414578437805	2.0	3.0	9.0	12.0	0.0	0.0	4404.0	259.0	4663.0	8
legal_q100	signpost.full	Signpost topb8	4c11e229adc422b30a9b6158055b16d1	0.5	0.0	0.0	0.13380281690140844	0.5	0.21111111111111108	4.0	2.0	0.0	6.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	229.04582929611206	2.0	3.0	9.0	12.0	0.0	0.0	2925.0	327.0	3252.0	8
legal_q100	signpost.full	Signpost topb8	945e2113456a84ac919196394f3ca4f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	187.7797989845276	2.0	3.0	9.0	12.0	0.0	0.0	2152.0	143.0	2295.0	8
legal_q100	signpost.full	Signpost topb8	1b5fe14d2addb138ead4caa89f3acaa0	0.40625	0.0	0.0	0.20634920634920634	0.40625	0.2736842105263158	0.0	2.0	3.0	2.0	1	9	1	1.0	0.3333333333333333	0.2	5.0	1	0.6666666666666666	1	0.0	0.2222222222222222	0.0	209.73125505447388	2.0	3.0	9.0	12.0	0.0	0.0	3602.0	220.0	3822.0	8
