dataset	method	question_id	answer_recall	contain_accuracy	legacy_exact_match	legacy_precision	legacy_recall	legacy_f1	llm_accuracy_score	llm_completeness_score	llm_conciseness_score	llm_total_score	evidence_observed	num_evidence_chunks	silver_scored	silver_hit_at_5	silver_recall_at_5	evidence_mrr	first_hit_rank	target_unit_scored	target_unit_recall_at_5	claim_scored	claim_coverage_at_5	duplicate_evidence_ratio	miss_rate	latency_seconds	llm_calls	search_calls	read_calls	tool_calls	embedding_calls	rerank_calls	input_tokens	output_tokens	total_tokens
musique_q100	graphrag_r1	2hop__657213_82827	1.0	1.0	1.0	1.0	1.0	1.0					1	4	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0	0.0	135.14024829864502	2.0	1.0	0.0	1.0	2.0	0.0	2117.0	199.0	2316.0
musique_q100	graphrag_r1	3hop1__426018_196807_760519	0.5	0.0	0.0	0.14285714285714285	0.5	0.22222222222222224					1	8	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	125.56506562232971	2.0	1.0	0.0	1.0	2.0	0.0	1857.0	282.0	2139.0
musique_q100	graphrag_r1	2hop__35105_160978	0.5	0.0	0.0	0.05555555555555555	0.5	0.09999999999999999					1	7	1	1.0	0.5	0.3333333333333333	3.0	1	1.0	1	1.0	0.0	0.0	127.42025423049927	2.0	1.0	0.0	1.0	2.0	0.0	2199.0	226.0	2425.0
musique_q100	graphrag_r1	2hop__143119_127008	0.0	0.0	0.0	0.0	0.0	0.0					1	7	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.0	0.0	126.36993837356567	2.0	1.0	0.0	1.0	2.0	0.0	2024.0	195.0	2219.0
musique_q100	graphrag_r1	2hop__129571_51268	0.0	0.0	0.0	0.0	0.0	0.0					1	7	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0	0.0	123.16317081451416	2.0	1.0	0.0	1.0	2.0	0.0	2266.0	129.0	2395.0
musique_q100	graphrag_r1	2hop__151918_5303	0.0	0.0	0.0	0.0	0.0	0.0					1	15	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.1333333333333333	0.0	250.7320041656494	3.0	2.0	0.0	2.0	4.0	0.0	5349.0	613.0	5962.0
musique_q100	graphrag_r1	2hop__46376_158105	0.1	0.0	0.0	0.2	0.1	0.13333333333333333					1	27	1	0.0	0.0	0.0		1	0.0	1	0.0	0.5555555555555556	1.0	509.4724135398865	4.0	4.0	0.0	4.0	8.0	0.0	9387.0	389.0	9776.0
musique_q100	graphrag_r1	2hop__3756_11179	0.0	0.0	0.0	0.0	0.0	0.0					1	28	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.75	1.0	487.24818539619446	4.0	4.0	0.0	4.0	8.0	0.0	9784.0	445.0	10229.0
musique_q100	graphrag_r1	2hop__727629_25111	0.0	0.0	0.0	0.0	0.0	0.0					1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	154.16858792304993	2.0	1.0	0.0	1.0	2.0	0.0	2099.0	145.0	2244.0
musique_q100	graphrag_r1	2hop__106465_54210	0.0	0.0	0.0	0.0	0.0	0.0					1	6	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.0	0.0	124.55865430831909	2.0	1.0	0.0	1.0	2.0	0.0	2308.0	159.0	2467.0
musique_q100	graphrag_r1	2hop__74152_13735	1.0	1.0	0.0	0.2727272727272727	1.0	0.42857142857142855					1	5	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	128.6316158771515	2.0	1.0	0.0	1.0	2.0	0.0	2294.0	286.0	2580.0
musique_q100	graphrag_r1	2hop__145496_31260	0.25	0.0	0.0	0.07692307692307693	0.25	0.11764705882352941					1	33	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.5151515151515151	0.0	505.52974367141724	4.0	4.0	0.0	4.0	8.0	0.0	8803.0	427.0	9230.0
musique_q100	graphrag_r1	2hop__103784_176951	0.0	0.0	0.0	0.0	0.0	0.0					1	4	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0	0.0	117.98436164855957	2.0	1.0	0.0	1.0	2.0	0.0	2231.0	157.0	2388.0
musique_q100	graphrag_r1	2hop__459175_83050	0.0	0.0	0.0	0.0	0.0	0.0					1	32	1	1.0	1.0	1.0	1.0	1	1.0	1	1.0	0.75	0.0	528.9125285148621	4.0	4.0	0.0	4.0	8.0	0.0	7491.0	444.0	7935.0
musique_q100	graphrag_r1	2hop__23133_58128	0.0	0.0	0.0	0.0	0.0	0.0					1	8	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	119.46333432197571	2.0	1.0	0.0	1.0	2.0	0.0	2317.0	260.0	2577.0
musique_q100	graphrag_r1	2hop__861101_131909	0.0	0.0	0.0	0.0	0.0	0.0					1	20	1	0.0	0.0	0.08333333333333333	12.0	1	0.0	1	0.0	0.5	1.0	377.2939074039459	4.0	3.0	0.0	3.0	6.0	0.0	6359.0	524.0	6883.0
musique_q100	graphrag_r1	2hop__36269_73244	0.0	0.0	0.0	0.0	0.0	0.0					1	14	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0714285714285714	0.0	250.99939584732056	3.0	2.0	0.0	2.0	4.0	0.0	5308.0	366.0	5674.0
musique_q100	graphrag_r1	2hop__131280_578368	0.0	0.0	0.0	0.0	0.0	0.0					1	18	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.5	0.0	260.61132168769836	3.0	2.0	0.0	2.0	4.0	0.0	4247.0	289.0	4536.0
musique_q100	graphrag_r1	2hop__752834_90536	0.0	0.0	0.0	0.0	0.0	0.0					1	4	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	154.45640420913696	2.0	1.0	0.0	1.0	2.0	0.0	2289.0	368.0	2657.0
musique_q100	graphrag_r1	2hop__809785_606637	0.0	0.0	0.0	0.0	0.0	0.0					1	9	1	1.0	1.0	0.5	2.0	1	1.0	1	1.0	0.0	0.0	128.68516397476196	2.0	1.0	0.0	1.0	2.0	0.0	2314.0	203.0	2517.0
musique_q100	graphrag_r1	2hop__864161_51682	0.3333333333333333	0.0	0.0	0.08333333333333333	0.3333333333333333	0.13333333333333333					1	8	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0	0.0	126.0902829170227	2.0	1.0	0.0	1.0	2.0	0.0	1887.0	135.0	2022.0
musique_q100	graphrag_r1	2hop__316088_43559	0.0	0.0	0.0	0.0	0.0	0.0					1	19	1	1.0	0.5	0.25	4.0	1	1.0	1	1.0	0.368421052631579	0.0	371.6287109851837	4.0	3.0	0.0	3.0	6.0	0.0	9173.0	356.0	9529.0
musique_q100	graphrag_r1	2hop__5831_6832	0.0	0.0	0.0	0.0	0.0	0.0					1	11	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	263.17209219932556	3.0	2.0	0.0	2.0	4.0	0.0	5101.0	331.0	5432.0
musique_q100	graphrag_r1	2hop__74579_74402	0.0	0.0	0.0	0.0	0.0	0.0					1	8	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	133.97423768043518	2.0	1.0	0.0	1.0	2.0	0.0	2244.0	114.0	2358.0
musique_q100	graphrag_r1	2hop__16592_41141	0.25	0.0	0.0	0.06666666666666667	0.25	0.10526315789473685					1	19	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.3157894736842105	0.0	509.3154253959656	4.0	4.0	0.0	4.0	8.0	0.0	9506.0	793.0	10299.0
musique_q100	graphrag_r1	2hop__123252_26382	0.0	0.0	0.0	0.0	0.0	0.0					1	33	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.48484848484848486	0.0	491.24912190437317	4.0	4.0	0.0	4.0	8.0	0.0	8765.0	515.0	9280.0
musique_q100	graphrag_r1	3hop1__536767_777020_24607	0.0	0.0	0.0	0.0	0.0	0.0					1	15	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.1333333333333333	1.0	250.01218605041504	3.0	2.0	0.0	2.0	4.0	0.0	5487.0	372.0	5859.0
musique_q100	graphrag_r1	2hop__104757_74309	0.0	0.0	0.0	0.0	0.0	0.0					1	4	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	114.15806770324707	2.0	1.0	0.0	1.0	2.0	0.0	2278.0	114.0	2392.0
musique_q100	graphrag_r1	2hop__8460_838537	0.0	0.0	0.0	0.0	0.0	0.0					1	8	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	142.3680169582367	2.0	1.0	0.0	1.0	2.0	0.0	2239.0	158.0	2397.0
musique_q100	graphrag_r1	2hop__64267_52870	0.0	0.0	0.0	0.0	0.0	0.0					1	8	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	116.74165058135986	2.0	1.0	0.0	1.0	2.0	0.0	2417.0	239.0	2656.0
musique_q100	graphrag_r1	4hop3__853503_419859_22784_86234	0.0	0.0	0.0	0.0	0.0	0.0					1	26	1	1.0	0.25	1.0	1.0	1	1.0	1	1.0	0.2692307692307693	0.0	511.8413984775543	4.0	4.0	0.0	4.0	8.0	0.0	10249.0	919.0	11168.0
musique_q100	graphrag_r1	2hop__32986_62851	0.0	0.0	0.0	0.0	0.0	0.0					1	18	1	1.0	0.5	0.2	5.0	1	1.0	1	1.0	0.6666666666666667	0.0	365.4686825275421	4.0	3.0	0.0	3.0	6.0	0.0	9568.0	683.0	10251.0
musique_q100	graphrag_r1	2hop__20862_42892	0.0	0.0	0.0	0.0	0.0	0.0					1	25	1	0.0	0.0	0.0		1	0.0	1	0.0	0.56	1.0	383.37173676490784	4.0	3.0	0.0	3.0	6.0	0.0	9183.0	541.0	9724.0
musique_q100	graphrag_r1	2hop__240053_776926	0.0	0.0	0.0	0.0	0.0	0.0					1	7	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0	0.0	118.22457599639893	2.0	1.0	0.0	1.0	2.0	0.0	1757.0	145.0	1902.0
musique_q100	graphrag_r1	2hop__434251_76652	0.0	0.0	0.0	0.0	0.0	0.0					1	7	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	125.29855418205261	2.0	1.0	0.0	1.0	2.0	0.0	2452.0	294.0	2746.0
musique_q100	graphrag_r1	2hop__19013_864388	0.0	0.0	0.0	0.0	0.0	0.0					1	6	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	124.05958032608032	2.0	1.0	0.0	1.0	2.0	0.0	2274.0	208.0	2482.0
musique_q100	graphrag_r1	2hop__488811_30113	0.14285714285714285	0.0	0.0	0.023809523809523808	0.14285714285714285	0.04081632653061224					1	24	1	0.0	0.0	0.0		1	0.0	1	0.0	0.75	1.0	506.45665407180786	4.0	4.0	0.0	4.0	8.0	0.0	9754.0	1056.0	10810.0
musique_q100	graphrag_r1	3hop1__174312_604325_1940	0.0	0.0	0.0	0.0	0.0	0.0					1	14	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0714285714285714	1.0	260.76190090179443	3.0	2.0	0.0	2.0	4.0	0.0	5703.0	591.0	6294.0
musique_q100	graphrag_r1	2hop__135993_160249	0.0	0.0	0.0	0.0	0.0	0.0					1	21	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	455.20130133628845	4.0	3.0	0.0	3.0	6.0	0.0	9289.0	711.0	10000.0
musique_q100	graphrag_r1	2hop__31995_8583	0.0	0.0	0.0	0.0	0.0	0.0					1	2	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	134.25420022010803	2.0	1.0	0.0	1.0	2.0	0.0	2121.0	313.0	2434.0
musique_q100	graphrag_r1	4hop1__94201_642284_131926_90707	0.2	0.0	0.0	0.07142857142857142	0.2	0.10526315789473682					1	15	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2666666666666667	1.0	248.45509147644043	3.0	2.0	0.0	2.0	4.0	0.0	5339.0	507.0	5846.0
musique_q100	graphrag_r1	2hop__782253_31296	0.0	0.0	0.0	0.0	0.0	0.0					1	8	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	134.5495572090149	2.0	1.0	0.0	1.0	2.0	0.0	2356.0	169.0	2525.0
musique_q100	graphrag_r1	2hop__130528_701819	0.0	0.0	0.0	0.0	0.0	0.0					1	36	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.5	0.0	498.7623736858368	4.0	4.0	0.0	4.0	8.0	0.0	8908.0	576.0	9484.0
musique_q100	graphrag_r1	2hop__131380_555599	0.5	0.0	0.0	0.3333333333333333	0.5	0.4					1	35	1	0.0	0.0	0.14285714285714285	7.0	1	0.0	1	0.0	0.11428571428571432	1.0	527.189977645874	4.0	4.0	0.0	4.0	8.0	0.0	7330.0	585.0	7915.0
musique_q100	graphrag_r1	3hop1__42151_35341_84668	0.0	0.0	0.0	0.0	0.0	0.0					1	17	1	1.0	0.3333333333333333	0.3333333333333333	3.0	1	1.0	1	1.0	0.11764705882352944	0.0	382.13784766197205	4.0	3.0	0.0	3.0	6.0	0.0	9787.0	894.0	10681.0
musique_q100	graphrag_r1	3hop1__274882_105015_42951	0.0	0.0	0.0	0.0	0.0	0.0					1	8	1	1.0	0.3333333333333333	1.0	1.0	1	1.0	1	1.0	0.0	0.0	114.61230516433716	2.0	1.0	0.0	1.0	2.0	0.0	2089.0	139.0	2228.0
musique_q100	graphrag_r1	2hop__10692_33145	0.0	0.0	0.0	0.0	0.0	0.0					1	12	1	0.0	0.0	0.0		1	0.0	1	0.0	0.25	1.0	254.45520329475403	3.0	2.0	0.0	2.0	4.0	0.0	5448.0	438.0	5886.0
musique_q100	graphrag_r1	3hop1__839744_183029_831331	0.0	0.0	0.0	0.0	0.0	0.0					1	8	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	125.66284155845642	2.0	1.0	0.0	1.0	2.0	0.0	1985.0	207.0	2192.0
musique_q100	graphrag_r1	3hop1__701129_146907_81648	0.0	0.0	0.0	0.0	0.0	0.0					1	9	1	1.0	0.3333333333333333	1.0	1.0	1	1.0	1	1.0	0.0	0.0	159.93082737922668	3.0	1.0	0.0	1.0	2.0	0.0	3980.0	365.0	4345.0
musique_q100	graphrag_r1	2hop__128429_74242	1.0	1.0	0.0	0.058823529411764705	1.0	0.1111111111111111					1	6	1	1.0	0.5	0.2	5.0	1	1.0	1	1.0	0.0	0.0	127.22241520881653	2.0	1.0	0.0	1.0	2.0	0.0	2264.0	170.0	2434.0
musique_q100	graphrag_r1	3hop1__83918_517267_451901	0.0	0.0	0.0	0.0	0.0	0.0					1	30	1	0.0	0.0	0.0		1	0.0	1	0.0	0.43333333333333335	1.0	385.69999980926514	4.0	3.0	0.0	3.0	6.0	0.0	8249.0	461.0	8710.0
musique_q100	graphrag_r1	2hop__983_4661	1.0	1.0	0.0	0.08	1.0	0.14814814814814814					1	27	1	0.0	0.0	0.0		1	0.0	1	0.0	0.6666666666666667	1.0	364.8246657848358	4.0	3.0	0.0	3.0	6.0	0.0	9946.0	649.0	10595.0
musique_q100	graphrag_r1	2hop__799211_21244	0.0	0.0	0.0	0.0	0.0	0.0					1	7	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0	0.0	136.10285305976868	2.0	1.0	0.0	1.0	2.0	0.0	2114.0	297.0	2411.0
musique_q100	graphrag_r1	3hop1__725408_101762_36942	0.0	0.0	0.0	0.0	0.0	0.0					1	7	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.0	1.0	136.02371859550476	2.0	1.0	0.0	1.0	2.0	0.0	2316.0	144.0	2460.0
musique_q100	graphrag_r1	3hop1__250064_280480_194644	0.5	0.0	0.0	0.5	0.5	0.5					1	28	1	0.0	0.0	0.0		1	0.0	1	0.0	0.3928571428571429	1.0	383.7051820755005	4.0	3.0	0.0	3.0	6.0	0.0	8814.0	537.0	9351.0
musique_q100	graphrag_r1	3hop1__347858_503371_21711	0.0	0.0	0.0	0.0	0.0	0.0					1	9	1	1.0	0.3333333333333333	0.2	5.0	1	1.0	1	1.0	0.0	0.0	132.1552848815918	2.0	1.0	0.0	1.0	2.0	0.0	2433.0	203.0	2636.0
musique_q100	graphrag_r1	2hop__129047_85808	0.3333333333333333	0.0	0.0	0.16666666666666666	0.3333333333333333	0.2222222222222222					1	16	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.5	0.0	256.0221416950226	3.0	2.0	0.0	2.0	4.0	0.0	4642.0	259.0	4901.0
musique_q100	graphrag_r1	3hop1__51280_6975_49087	0.0	0.0	0.0	0.0	0.0	0.0					1	9	1	1.0	0.3333333333333333	0.5	2.0	1	1.0	1	1.0	0.0	0.0	137.18900680541992	2.0	1.0	0.0	1.0	2.0	0.0	2435.0	268.0	2703.0
musique_q100	graphrag_r1	2hop__105604_20314	0.0	0.0	0.0	0.0	0.0	0.0					1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	149.5182864665985	2.0	1.0	0.0	1.0	2.0	0.0	2124.0	197.0	2321.0
musique_q100	graphrag_r1	4hop1__771620_317689_1286_19116	0.0	0.0	0.0	0.0	0.0	0.0					1	14	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	260.53843235969543	3.0	2.0	0.0	2.0	4.0	0.0	4890.0	335.0	5225.0
musique_q100	graphrag_r1	4hop1__158877_53706_795904_580996	0.0	0.0	0.0	0.0	0.0	0.0					1	32	1	1.0	0.25	1.0	1.0	1	1.0	1	1.0	0.34375	0.0	508.9958221912384	4.0	4.0	0.0	4.0	8.0	0.0	9311.0	595.0	9906.0
musique_q100	graphrag_r1	3hop1__159803_89752_75165	0.0	0.0	0.0	0.0	0.0	0.0					1	21	1	0.0	0.0	0.0		1	0.0	1	0.0	0.33333333333333337	1.0	494.0262231826782	4.0	4.0	0.0	4.0	8.0	0.0	9115.0	635.0	9750.0
musique_q100	graphrag_r1	2hop__746732_13787	1.0	1.0	0.0	0.07142857142857142	1.0	0.13333333333333333					1	12	1	1.0	0.5	0.3333333333333333	3.0	1	1.0	1	1.0	0.41666666666666663	0.0	255.74883794784546	3.0	2.0	0.0	2.0	4.0	0.0	5349.0	395.0	5744.0
musique_q100	graphrag_r1	4hop2__144457_57411_1952_78767	0.0	0.0	0.0	0.0	0.0	0.0					1	4	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	131.15192365646362	2.0	1.0	0.0	1.0	2.0	0.0	2393.0	338.0	2731.0
musique_q100	graphrag_r1	3hop2__66748_77886_69951	1.0	1.0	1.0	1.0	1.0	1.0					1	16	1	1.0	0.3333333333333333	0.2	5.0	1	1.0	1	1.0	0.3125	0.0	394.9480996131897	4.0	3.0	0.0	3.0	6.0	0.0	10267.0	1442.0	11709.0
musique_q100	graphrag_r1	4hop3__493923_300471_380304_62462	0.0	0.0	0.0	0.0	0.0	0.0					1	7	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	126.67847943305969	2.0	1.0	0.0	1.0	2.0	0.0	2467.0	355.0	2822.0
musique_q100	graphrag_r1	4hop1__524030_829000_51791_52221	1.0	1.0	1.0	1.0	1.0	1.0					1	16	1	0.0	0.0	0.125	8.0	1	0.0	1	0.0	0.4375	1.0	246.04417967796326	3.0	2.0	0.0	2.0	4.0	0.0	5754.0	554.0	6308.0
musique_q100	graphrag_r1	3hop1__489567_443779_52195	0.0	0.0	0.0	0.0	0.0	0.0					1	16	1	0.0	0.0	0.0		1	0.0	1	0.0	0.25	1.0	379.164559841156	4.0	3.0	0.0	3.0	6.0	0.0	8541.0	583.0	9124.0
musique_q100	graphrag_r1	4hop2__53235_76303_57802_311656	1.0	1.0	1.0	1.0	1.0	1.0					1	14	1	1.0	0.25	1.0	1.0	1	1.0	1	1.0	0.0	0.0	297.00435161590576	3.0	2.0	0.0	2.0	4.0	0.0	5144.0	379.0	5523.0
musique_q100	graphrag_r1	4hop1__32903_103178_69867_36839	0.0	0.0	0.0	0.0	0.0	0.0					1	21	1	0.0	0.0	0.08333333333333333	12.0	1	0.0	1	0.0	0.19047619047619047	1.0	532.1288495063782	4.0	4.0	0.0	4.0	8.0	0.0	9697.0	1880.0	11577.0
musique_q100	graphrag_r1	4hop1__4234_15324_26424_581618	0.0	0.0	0.0	0.0	0.0	0.0					1	27	1	1.0	0.25	0.5	2.0	1	1.0	1	1.0	0.11111111111111116	0.0	388.78096055984497	4.0	3.0	0.0	3.0	6.0	0.0	9540.0	545.0	10085.0
musique_q100	graphrag_r1	4hop3__16404_4520_37620_47790	0.75	0.0	0.0	0.07228915662650602	0.75	0.13186813186813184					1	24	1	0.0	0.0	0.16666666666666666	6.0	1	0.0	1	0.0	0.5833333333333333	1.0	506.2345995903015	4.0	4.0	0.0	4.0	8.0	0.0	9862.0	1199.0	11061.0
musique_q100	signpost.full	2hop__728887_159109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.2222222222222222	1.0	2261.4415266513824	2.0	3.0	9.0	12.0	0.0	0.0	573.0	105.0	678.0
musique_q100	signpost.full	2hop__5831_6832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	6	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	1317.9682545661926	2.0	2.0	6.0	8.0	0.0	0.0	918.0	127.0	1045.0
musique_q100	signpost.full	2hop__489265_135304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	6	1	1.0	0.5	0.3333333333333333	3.0	1	1.0	1	1.0	0.16666666666666663	0.0	1450.0488452911377	2.0	2.0	6.0	8.0	0.0	0.0	609.0	144.0	753.0
musique_q100	signpost.full	2hop__74579_74402	1.0	1.0	0.0	0.018518518518518517	1.0	0.03636363636363636	4.0	3.0	3.0	10.0	1	9	1	1.0	0.5	0.2	5.0	1	1.0	1	1.0	0.11111111111111116	0.0	2016.6776628494263	2.0	3.0	9.0	12.0	0.0	0.0	1352.0	213.0	1565.0
musique_q100	signpost.full	2hop__520259_84477	1.0	1.0	0.0	0.05555555555555555	1.0	0.10526315789473684	4.0	3.0	3.0	10.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.4444444444444444	0.0	2024.8437252044678	2.0	3.0	9.0	12.0	0.0	0.0	690.0	132.0	822.0
musique_q100	signpost.full	2hop__16592_41141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	9	1	1.0	0.5	0.5	2.0	1	1.0	1	1.0	0.0	0.0	1985.4894964694977	2.0	3.0	9.0	12.0	0.0	0.0	1490.0	170.0	1660.0
musique_q100	signpost.full	2hop__825300_36090	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	2094.3944590091705	2.0	3.0	9.0	12.0	0.0	0.0	479.0	103.0	582.0
musique_q100	signpost.full	2hop__123252_26382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.5555555555555556	0.0	1969.7157592773438	2.0	3.0	9.0	12.0	0.0	0.0	648.0	182.0	830.0
musique_q100	signpost.full	2hop__416668_185893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	2190.279578447342	2.0	3.0	9.0	12.0	0.0	0.0	538.0	199.0	737.0
musique_q100	signpost.full	3hop1__536767_777020_24607	1.0	1.0	0.0	0.1875	1.0	0.3157894736842105	4.0	3.0	3.0	10.0	1	9	1	1.0	0.3333333333333333	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	1965.9188566207886	2.0	3.0	9.0	12.0	0.0	0.0	840.0	173.0	1013.0
musique_q100	signpost.full	2hop__305040_124042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	9	1	1.0	0.5	0.3333333333333333	3.0	1	1.0	1	1.0	0.2222222222222222	0.0	2047.088140487671	2.0	3.0	9.0	12.0	0.0	0.0	758.0	138.0	896.0
musique_q100	signpost.full	2hop__104757_74309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	1951.8557131290436	2.0	3.0	9.0	12.0	0.0	0.0	649.0	146.0	795.0
musique_q100	signpost.full	2hop__633571_160837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1	3	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	722.4494323730469	2.0	1.0	3.0	4.0	0.0	0.0	393.0	106.0	499.0
musique_q100	signpost.full	2hop__8460_838537	0.3333333333333333	0.0	0.0	0.014925373134328358	0.3333333333333333	0.028571428571428574	1.0	2.0	1.0	4.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	2097.915757894516	2.0	3.0	9.0	12.0	0.0	0.0	1001.0	241.0	1242.0
musique_q100	signpost.full	2hop__810899_126906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1	3	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	727.1109087467194	2.0	1.0	3.0	4.0	0.0	0.0	283.0	116.0	399.0
musique_q100	signpost.full	2hop__64267_52870	0.3333333333333333	0.0	0.0	0.034482758620689655	0.3333333333333333	0.0625	4.0	3.0	3.0	10.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	2068.3864958286285	2.0	3.0	9.0	12.0	0.0	0.0	1386.0	177.0	1563.0
musique_q100	signpost.full	2hop__39607_332836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	6	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.0	0.0	1471.195425271988	2.0	2.0	6.0	8.0	0.0	0.0	646.0	113.0	759.0
musique_q100	signpost.full	4hop3__853503_419859_22784_86234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	9	1	1.0	0.25	0.5	2.0	1	1.0	1	1.0	0.33333333333333337	0.0	2021.4145684242249	2.0	3.0	9.0	12.0	0.0	0.0	997.0	146.0	1143.0
musique_q100	signpost.full	2hop__259942_126711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	6	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	1467.5902190208435	2.0	2.0	6.0	8.0	0.0	0.0	696.0	180.0	876.0
musique_q100	signpost.full	2hop__32986_62851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	1	9	1	1.0	0.5	1.0	1.0	1	1.0	1	1.0	0.33333333333333337	0.0	2016.340779542923	2.0	3.0	9.0	12.0	0.0	0.0	1382.0	194.0	1576.0
musique_q100	signpost.full	2hop__577934_160012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.0	1.0	2310.1941287517548	2.0	3.0	9.0	12.0	0.0	0.0	1006.0	132.0	1138.0
musique_q100	signpost.full	2hop__20862_42892	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0	6.0	1	9	1	0.0	0.0	0.0		1	0.0	1	0.0	0.11111111111111116	1.0	1925.1591155529022	2.0	3.0	9.0	12.0	0.0	0.0	1213.0	200.0	1413.0
